code,province,date,avg_temp,avg_relative_humidity
20000,Gyeonggi-do,2016-02-03,-2.7,61.9
30000,Gangwon-do,2016-02-03,0.4,30.6
40000,Chungcheongbuk-do,2016-02-03,-4.9,53.5
41000,Chungcheongnam-do,2016-02-03,-3.2,82.5
50000,Jeollabuk-do,2016-02-03,-1.3,65.3
51000,Jeollanam-do,2016-02-03,1.3,39
60000,Gyeongsangbuk-do,2016-02-03,0.4,29
61000,Gyeongsangnam-do,2016-02-03,-0.1,38.9
70000,Jeju-do,2016-02-03,4.8,53.8
10000,Seoul,2016-02-04,-0.7,50.1
11000,Busan,2016-02-04,3.2,41
12000,Daegu,2016-02-04,2.3,48.4
13000,Gwangju,2016-02-04,0.7,58.9
14000,Incheon,2016-02-04,0.3,67.8
15000,Daejeon,2016-02-04,-0.5,56
16000,Ulsan,2016-02-04,3.2,40
20000,Gyeonggi-do,2016-02-04,0,60.6
30000,Gangwon-do,2016-02-04,3.2,31.8
40000,Chungcheongbuk-do,2016-02-04,-0.9,51.1
41000,Chungcheongnam-do,2016-02-04,-1.3,72.8
50000,Jeollabuk-do,2016-02-04,0.1,64.4
51000,Jeollanam-do,2016-02-04,3.3,37
60000,Gyeongsangbuk-do,2016-02-04,2.4,38.3
61000,Gyeongsangnam-do,2016-02-04,1.8,41.5
70000,Jeju-do,2016-02-04,6.9,49
10000,Seoul,2016-02-05,-2.2,39.4
11000,Busan,2016-02-05,4.1,29.4
12000,Daegu,2016-02-05,1.8,35
13000,Gwangju,2016-02-05,1.2,53.6
14000,Incheon,2016-02-05,-1.3,56.4
15000,Daejeon,2016-02-05,-0.7,51
16000,Ulsan,2016-02-05,3.9,25.4
20000,Gyeonggi-do,2016-02-05,-1.7,45.8
30000,Gangwon-do,2016-02-05,1.6,21.8
40000,Chungcheongbuk-do,2016-02-05,-3.1,46.4
41000,Chungcheongnam-do,2016-02-05,-2.1,70
50000,Jeollabuk-do,2016-02-05,-0.4,64.1
51000,Jeollanam-do,2016-02-05,3.2,29
60000,Gyeongsangbuk-do,2016-02-05,1.4,26.9
61000,Gyeongsangnam-do,2016-02-05,3.2,29.1
70000,Jeju-do,2016-02-05,6,57.4
10000,Seoul,2016-02-06,-3.1,38.6
11000,Busan,2016-02-06,2.4,37.8
12000,Daegu,2016-02-06,0.2,41
13000,Gwangju,2016-02-06,-0.4,59.1
14000,Incheon,2016-02-06,-2.5,53.4
15000,Daejeon,2016-02-06,-1.6,51.5
16000,Ulsan,2016-02-06,2.1,33.4
20000,Gyeonggi-do,2016-02-06,-2.3,44.6
30000,Gangwon-do,2016-02-06,-1.4,68.8
40000,Chungcheongbuk-do,2016-02-06,-3.1,50.4
41000,Chungcheongnam-do,2016-02-06,-2.9,66.9
50000,Jeollabuk-do,2016-02-06,-1.1,60.9
51000,Jeollanam-do,2016-02-06,0.6,41.4
60000,Gyeongsangbuk-do,2016-02-06,0.4,50.8
61000,Gyeongsangnam-do,2016-02-06,1.1,41.6
70000,Jeju-do,2016-02-06,4.2,61.1
10000,Seoul,2016-02-07,-2.9,46.5
11000,Busan,2016-02-07,3.3,43.6
12000,Daegu,2016-02-07,0,45.8
13000,Gwangju,2016-02-07,-0.4,52
14000,Incheon,2016-02-07,-1.8,61.6
15000,Daejeon,2016-02-07,-2.3,54.3
16000,Ulsan,2016-02-07,2.3,54.3
20000,Gyeonggi-do,2016-02-07,-2.9,56.5
30000,Gangwon-do,2016-02-07,-0.4,43
40000,Chungcheongbuk-do,2016-02-07,-4.8,48.8
41000,Chungcheongnam-do,2016-02-07,-3.2,77.4
50000,Jeollabuk-do,2016-02-07,-2.1,57
51000,Jeollanam-do,2016-02-07,1.1,35.5
60000,Gyeongsangbuk-do,2016-02-07,-0.3,52.1
61000,Gyeongsangnam-do,2016-02-07,0.9,40.9
70000,Jeju-do,2016-02-07,4.3,59
10000,Seoul,2016-02-08,1.3,62.1
11000,Busan,2016-02-08,4.5,39.9
12000,Daegu,2016-02-08,2.6,46.8
13000,Gwangju,2016-02-08,2.8,59
14000,Incheon,2016-02-08,1.9,82.5
15000,Daejeon,2016-02-08,2.2,58.9
16000,Ulsan,2016-02-08,3.7,39.9
20000,Gyeonggi-do,2016-02-08,2,63.3
30000,Gangwon-do,2016-02-08,2.2,47.8
40000,Chungcheongbuk-do,2016-02-08,1,50.3
41000,Chungcheongnam-do,2016-02-08,1.5,82.1
50000,Jeollabuk-do,2016-02-08,3.2,55.9
51000,Jeollanam-do,2016-02-08,4.3,43.9
60000,Gyeongsangbuk-do,2016-02-08,2.3,33.8
61000,Gyeongsangnam-do,2016-02-08,3.8,36.5
70000,Jeju-do,2016-02-08,8.2,48.9
10000,Seoul,2016-02-09,0.3,52.5
11000,Busan,2016-02-09,6.4,31.5
12000,Daegu,2016-02-09,3.9,36
13000,Gwangju,2016-02-09,4,48.6
14000,Incheon,2016-02-09,1.6,64.9
15000,Daejeon,2016-02-09,2.6,48.1
16000,Ulsan,2016-02-09,5.8,26.9
20000,Gyeonggi-do,2016-02-09,1.2,56.6
30000,Gangwon-do,2016-02-09,3.1,38.5
40000,Chungcheongbuk-do,2016-02-09,0.8,44.4
41000,Chungcheongnam-do,2016-02-09,0.8,72.1
50000,Jeollabuk-do,2016-02-09,2.9,54.6
51000,Jeollanam-do,2016-02-09,5.6,29.1
60000,Gyeongsangbuk-do,2016-02-09,3.9,28
61000,Gyeongsangnam-do,2016-02-09,5.9,27.1
70000,Jeju-do,2016-02-09,8.4,48
10000,Seoul,2016-02-10,2.7,38.5
11000,Busan,2016-02-10,6.3,40.4
12000,Daegu,2016-02-10,3.3,50.4
13000,Gwangju,2016-02-10,5,48.5
14000,Incheon,2016-02-10,3.4,51.5
15000,Daejeon,2016-02-10,3.3,48.8
16000,Ulsan,2016-02-10,5.3,46.6
20000,Gyeonggi-do,2016-02-10,2.4,54.6
30000,Gangwon-do,2016-02-10,2.8,46.5
40000,Chungcheongbuk-do,2016-02-10,-0.1,48
41000,Chungcheongnam-do,2016-02-10,1.7,74.5
50000,Jeollabuk-do,2016-02-10,4.8,49.3
51000,Jeollanam-do,2016-02-10,5,45.1
60000,Gyeongsangbuk-do,2016-02-10,2.7,46.4
61000,Gyeongsangnam-do,2016-02-10,4.5,42.5
70000,Jeju-do,2016-02-10,9.9,54.6
10000,Seoul,2016-02-11,8.1,29.3
11000,Busan,2016-02-11,9.2,63.9
12000,Daegu,2016-02-11,5.5,63.8
13000,Gwangju,2016-02-11,10.9,53.3
14000,Incheon,2016-02-11,9.3,42.9
15000,Daejeon,2016-02-11,6.8,49.5
16000,Ulsan,2016-02-11,6.7,73.6
20000,Gyeonggi-do,2016-02-11,8.5,35.3
30000,Gangwon-do,2016-02-11,3.6,65.8
40000,Chungcheongbuk-do,2016-02-11,5.8,40.1
41000,Chungcheongnam-do,2016-02-11,9.6,54.4
50000,Jeollabuk-do,2016-02-11,11.5,45.5
51000,Jeollanam-do,2016-02-11,9.2,52
60000,Gyeongsangbuk-do,2016-02-11,5.7,65.1
61000,Gyeongsangnam-do,2016-02-11,8.1,58.3
70000,Jeju-do,2016-02-11,14.9,55.9
10000,Seoul,2016-02-12,8.4,95.3
11000,Busan,2016-02-12,12.3,90.9
12000,Daegu,2016-02-12,9.7,94
13000,Gwangju,2016-02-12,13.7,95.8
14000,Incheon,2016-02-12,9.7,98
15000,Daejeon,2016-02-12,10,91.4
16000,Ulsan,2016-02-12,11.3,92.5
20000,Gyeonggi-do,2016-02-12,9.5,94.8
30000,Gangwon-do,2016-02-12,5.2,83.3
40000,Chungcheongbuk-do,2016-02-12,9.2,82
41000,Chungcheongnam-do,2016-02-12,10.3,93.9
50000,Jeollabuk-do,2016-02-12,13.5,89.8
51000,Jeollanam-do,2016-02-12,13.2,83.4
60000,Gyeongsangbuk-do,2016-02-12,9.2,92.3
61000,Gyeongsangnam-do,2016-02-12,11.5,90.3
70000,Jeju-do,2016-02-12,17.4,79.6
10000,Seoul,2016-02-13,11,95
11000,Busan,2016-02-13,14.5,98.8
12000,Daegu,2016-02-13,13,96.3
13000,Gwangju,2016-02-13,14.2,94.5
14000,Incheon,2016-02-13,11,98
15000,Daejeon,2016-02-13,13,92.3
16000,Ulsan,2016-02-13,14.7,95.5
20000,Gyeonggi-do,2016-02-13,11.8,95.9
30000,Gangwon-do,2016-02-13,6.3,86.6
40000,Chungcheongbuk-do,2016-02-13,11.7,91.6
41000,Chungcheongnam-do,2016-02-13,11.6,96.3
50000,Jeollabuk-do,2016-02-13,14.9,88.1
51000,Jeollanam-do,2016-02-13,12.9,90.6
60000,Gyeongsangbuk-do,2016-02-13,11.3,91.4
61000,Gyeongsangnam-do,2016-02-13,14,95.1
70000,Jeju-do,2016-02-13,14.8,92.4
10000,Seoul,2016-02-14,-2.6,73.1
11000,Busan,2016-02-14,6.7,59
12000,Daegu,2016-02-14,4.2,62.9
13000,Gwangju,2016-02-14,0.7,81.1
14000,Incheon,2016-02-14,-2.5,80.4
15000,Daejeon,2016-02-14,-0.1,73.6
16000,Ulsan,2016-02-14,7.7,57.6
20000,Gyeonggi-do,2016-02-14,-1.4,73.5
30000,Gangwon-do,2016-02-14,1.4,64.8
40000,Chungcheongbuk-do,2016-02-14,-0.6,70.9
41000,Chungcheongnam-do,2016-02-14,-1.6,79.8
50000,Jeollabuk-do,2016-02-14,0.2,76.8
51000,Jeollanam-do,2016-02-14,2.8,59
60000,Gyeongsangbuk-do,2016-02-14,3.6,63
61000,Gyeongsangnam-do,2016-02-14,5.2,55
70000,Jeju-do,2016-02-14,4.3,71.3
10000,Seoul,2016-02-15,-5.8,48.4
11000,Busan,2016-02-15,-0.4,40.6
12000,Daegu,2016-02-15,-2.2,47
13000,Gwangju,2016-02-15,-2.1,73.5
14000,Incheon,2016-02-15,-5.3,61.8
15000,Daejeon,2016-02-15,-3.3,56.5
16000,Ulsan,2016-02-15,-0.8,35.8
20000,Gyeonggi-do,2016-02-15,-4.5,54.4
30000,Gangwon-do,2016-02-15,-2.9,35
40000,Chungcheongbuk-do,2016-02-15,-4.8,45.9
41000,Chungcheongnam-do,2016-02-15,-3.8,68.4
50000,Jeollabuk-do,2016-02-15,-2.9,60.3
51000,Jeollanam-do,2016-02-15,-1.4,47.5
60000,Gyeongsangbuk-do,2016-02-15,-2.6,36.6
61000,Gyeongsangnam-do,2016-02-15,-1.4,38
70000,Jeju-do,2016-02-15,2.1,67.4
10000,Seoul,2016-02-16,-2.7,65.6
11000,Busan,2016-02-16,2.2,52.3
12000,Daegu,2016-02-16,1.1,56
13000,Gwangju,2016-02-16,1.3,69.9
14000,Incheon,2016-02-16,-1.2,77.8
15000,Daejeon,2016-02-16,-0.2,73.5
16000,Ulsan,2016-02-16,2.3,44.9
20000,Gyeonggi-do,2016-02-16,-2.1,78.5
30000,Gangwon-do,2016-02-16,0,41.8
40000,Chungcheongbuk-do,2016-02-16,-2.4,70
41000,Chungcheongnam-do,2016-02-16,-1,84.1
50000,Jeollabuk-do,2016-02-16,0.7,74.9
51000,Jeollanam-do,2016-02-16,1.8,52.1
60000,Gyeongsangbuk-do,2016-02-16,0.1,47.9
61000,Gyeongsangnam-do,2016-02-16,1,50.6
70000,Jeju-do,2016-02-16,5.7,57.3
10000,Seoul,2016-02-17,0,53.9
11000,Busan,2016-02-17,3.9,41.8
12000,Daegu,2016-02-17,2.8,44.1
13000,Gwangju,2016-02-17,2.9,56.1
14000,Incheon,2016-02-17,1.5,68.5
15000,Daejeon,2016-02-17,0.9,61.3
16000,Ulsan,2016-02-17,3.3,35.8
20000,Gyeonggi-do,2016-02-17,0.4,62.5
30000,Gangwon-do,2016-02-17,2.3,32.1
40000,Chungcheongbuk-do,2016-02-17,-1.2,53.1
41000,Chungcheongnam-do,2016-02-17,0.2,76.6
50000,Jeollabuk-do,2016-02-17,1.5,68.8
51000,Jeollanam-do,2016-02-17,3.6,45.4
60000,Gyeongsangbuk-do,2016-02-17,2.3,32.5
61000,Gyeongsangnam-do,2016-02-17,3.1,44
70000,Jeju-do,2016-02-17,5.8,53.3
10000,Seoul,2016-02-18,3.5,66.4
11000,Busan,2016-02-18,5.7,49.4
12000,Daegu,2016-02-18,3.7,57
13000,Gwangju,2016-02-18,4.7,61.5
14000,Incheon,2016-02-18,3.9,89.4
15000,Daejeon,2016-02-18,3.8,63.8
16000,Ulsan,2016-02-18,5,47.9
20000,Gyeonggi-do,2016-02-18,3.9,70.4
30000,Gangwon-do,2016-02-18,6.3,36.8
40000,Chungcheongbuk-do,2016-02-18,2.7,56.3
41000,Chungcheongnam-do,2016-02-18,3.5,90.5
50000,Jeollabuk-do,2016-02-18,5.1,57
51000,Jeollanam-do,2016-02-18,5.2,51.1
60000,Gyeongsangbuk-do,2016-02-18,3.7,42.4
61000,Gyeongsangnam-do,2016-02-18,4.4,52.5
70000,Jeju-do,2016-02-18,8,54
10000,Seoul,2016-02-19,2.3,56.4
11000,Busan,2016-02-19,8.9,51.1
12000,Daegu,2016-02-19,5.4,56.8
13000,Gwangju,2016-02-19,7,58.6
14000,Incheon,2016-02-19,2.6,71.4
15000,Daejeon,2016-02-19,3.5,69.9
16000,Ulsan,2016-02-19,8.7,50.5
20000,Gyeonggi-do,2016-02-19,1.9,78.6
30000,Gangwon-do,2016-02-19,6.5,27
40000,Chungcheongbuk-do,2016-02-19,2,63.1
41000,Chungcheongnam-do,2016-02-19,1.7,83.9
50000,Jeollabuk-do,2016-02-19,5.3,63.5
51000,Jeollanam-do,2016-02-19,7.6,47.6
60000,Gyeongsangbuk-do,2016-02-19,6.7,29.8
61000,Gyeongsangnam-do,2016-02-19,7.5,53
70000,Jeju-do,2016-02-19,10.4,64.3
10000,Seoul,2016-02-20,1.3,37.1
11000,Busan,2016-02-20,7.8,56.1
12000,Daegu,2016-02-20,5.6,43.9
13000,Gwangju,2016-02-20,4.7,44.4
14000,Incheon,2016-02-20,1.5,54.1
15000,Daejeon,2016-02-20,2.5,53.5
16000,Ulsan,2016-02-20,6.8,55.4
20000,Gyeonggi-do,2016-02-20,2.4,44
30000,Gangwon-do,2016-02-20,2.4,45.1
40000,Chungcheongbuk-do,2016-02-20,1.9,49.8
41000,Chungcheongnam-do,2016-02-20,2.1,60.4
50000,Jeollabuk-do,2016-02-20,3.4,58.5
51000,Jeollanam-do,2016-02-20,6.9,37.5
60000,Gyeongsangbuk-do,2016-02-20,4.4,50.3
61000,Gyeongsangnam-do,2016-02-20,7,36.9
70000,Jeju-do,2016-02-20,8.3,53.5
10000,Seoul,2016-02-21,-0.6,36.4
11000,Busan,2016-02-21,3.8,33
12000,Daegu,2016-02-21,2.2,36.4
13000,Gwangju,2016-02-21,2.4,42.4
14000,Incheon,2016-02-21,0.3,47
15000,Daejeon,2016-02-21,0.4,45.4
16000,Ulsan,2016-02-21,3.5,32.6
20000,Gyeonggi-do,2016-02-21,0.4,40
30000,Gangwon-do,2016-02-21,2.1,23.1
40000,Chungcheongbuk-do,2016-02-21,-0.6,36.3
41000,Chungcheongnam-do,2016-02-21,0.3,58.5
50000,Jeollabuk-do,2016-02-21,1,51.9
51000,Jeollanam-do,2016-02-21,3.4,33.1
60000,Gyeongsangbuk-do,2016-02-21,1.6,22.8
61000,Gyeongsangnam-do,2016-02-21,3.1,30.3
70000,Jeju-do,2016-02-21,5.7,50.6
10000,Seoul,2016-02-22,1.1,36.6
11000,Busan,2016-02-22,6.6,44.4
12000,Daegu,2016-02-22,3.6,45.6
13000,Gwangju,2016-02-22,3.5,44.1
14000,Incheon,2016-02-22,1.6,46.9
15000,Daejeon,2016-02-22,2.9,43.3
16000,Ulsan,2016-02-22,5.7,43.5
20000,Gyeonggi-do,2016-02-22,2.2,38.4
30000,Gangwon-do,2016-02-22,4.4,28.6
40000,Chungcheongbuk-do,2016-02-22,1.2,43.9
41000,Chungcheongnam-do,2016-02-22,1.9,54.3
50000,Jeollabuk-do,2016-02-22,2.7,51.8
51000,Jeollanam-do,2016-02-22,4.9,48.3
60000,Gyeongsangbuk-do,2016-02-22,4.5,28.5
61000,Gyeongsangnam-do,2016-02-22,5.1,40.1
70000,Jeju-do,2016-02-22,6,71.5
10000,Seoul,2016-02-23,0.7,56
11000,Busan,2016-02-23,7.9,37.4
12000,Daegu,2016-02-23,4.8,42.6
13000,Gwangju,2016-02-23,4,43.8
14000,Incheon,2016-02-23,0.8,69.9
15000,Daejeon,2016-02-23,2.5,55.3
16000,Ulsan,2016-02-23,7.2,29.5
20000,Gyeonggi-do,2016-02-23,1.5,63.3
30000,Gangwon-do,2016-02-23,4.1,49.3
40000,Chungcheongbuk-do,2016-02-23,1.6,51
41000,Chungcheongnam-do,2016-02-23,1.1,72.4
50000,Jeollabuk-do,2016-02-23,3.3,54.1
51000,Jeollanam-do,2016-02-23,6.1,36.8
60000,Gyeongsangbuk-do,2016-02-23,4.9,33.5
61000,Gyeongsangnam-do,2016-02-23,6.7,37.3
70000,Jeju-do,2016-02-23,7.2,64.6
10000,Seoul,2016-02-24,-3,42
11000,Busan,2016-02-24,3,49.3
12000,Daegu,2016-02-24,0.7,45.5
13000,Gwangju,2016-02-24,-0.6,49.1
14000,Incheon,2016-02-24,-2.5,55.4
15000,Daejeon,2016-02-24,-1.7,51
16000,Ulsan,2016-02-24,2,52.8
20000,Gyeonggi-do,2016-02-24,-2.3,46.4
30000,Gangwon-do,2016-02-24,-0.7,71.6
40000,Chungcheongbuk-do,2016-02-24,-2.7,45.9
41000,Chungcheongnam-do,2016-02-24,-2.9,66.8
50000,Jeollabuk-do,2016-02-24,-1.7,53.6
51000,Jeollanam-do,2016-02-24,0.5,35
60000,Gyeongsangbuk-do,2016-02-24,-0.4,76.8
61000,Gyeongsangnam-do,2016-02-24,1.6,35.4
70000,Jeju-do,2016-02-24,3.1,56.4
10000,Seoul,2016-02-25,-0.2,49.9
11000,Busan,2016-02-25,3.1,34.9
12000,Daegu,2016-02-25,1.6,41.3
13000,Gwangju,2016-02-25,1.5,47.5
14000,Incheon,2016-02-25,1,69.4
15000,Daejeon,2016-02-25,0.5,56.9
16000,Ulsan,2016-02-25,2.3,31.8
20000,Gyeonggi-do,2016-02-25,0.6,59.8
30000,Gangwon-do,2016-02-25,0.8,39.6
40000,Chungcheongbuk-do,2016-02-25,-0.5,49.5
41000,Chungcheongnam-do,2016-02-25,0,79.4
50000,Jeollabuk-do,2016-02-25,0.9,54.9
51000,Jeollanam-do,2016-02-25,2.4,31.5
60000,Gyeongsangbuk-do,2016-02-25,0.9,36.8
61000,Gyeongsangnam-do,2016-02-25,1.4,36.1
70000,Jeju-do,2016-02-25,4.3,49.3
10000,Seoul,2016-02-26,2.2,41.3
11000,Busan,2016-02-26,6.1,52.4
12000,Daegu,2016-02-26,3.3,68.3
13000,Gwangju,2016-02-26,3.5,74.5
14000,Incheon,2016-02-26,2.4,63
15000,Daejeon,2016-02-26,2.5,88.3
16000,Ulsan,2016-02-26,5.4,50
20000,Gyeonggi-do,2016-02-26,3.4,47.9
30000,Gangwon-do,2016-02-26,2.6,36.8
40000,Chungcheongbuk-do,2016-02-26,2.8,60.3
41000,Chungcheongnam-do,2016-02-26,1.9,88.9
50000,Jeollabuk-do,2016-02-26,3.1,88.6
51000,Jeollanam-do,2016-02-26,5.6,52.9
60000,Gyeongsangbuk-do,2016-02-26,4.3,49.8
61000,Gyeongsangnam-do,2016-02-26,4.6,52.6
70000,Jeju-do,2016-02-26,9.2,43.6
10000,Seoul,2016-02-27,3.3,57.6
11000,Busan,2016-02-27,10.6,54.1
12000,Daegu,2016-02-27,6.6,66.8
13000,Gwangju,2016-02-27,8.9,55.9
14000,Incheon,2016-02-27,3.2,84.4
15000,Daejeon,2016-02-27,5.4,71.6
16000,Ulsan,2016-02-27,9,67.4
20000,Gyeonggi-do,2016-02-27,2.9,78.3
30000,Gangwon-do,2016-02-27,2.7,63.4
40000,Chungcheongbuk-do,2016-02-27,2.7,69.8
41000,Chungcheongnam-do,2016-02-27,3.3,85.4
50000,Jeollabuk-do,2016-02-27,6.8,67.4
51000,Jeollanam-do,2016-02-27,9.2,53
60000,Gyeongsangbuk-do,2016-02-27,3.9,70.8
61000,Gyeongsangnam-do,2016-02-27,8.7,55.5
70000,Jeju-do,2016-02-27,12,68.1
10000,Seoul,2016-02-28,0.7,65.5
11000,Busan,2016-02-28,10.1,70
12000,Daegu,2016-02-28,7.2,66.9
13000,Gwangju,2016-02-28,6.7,76
14000,Incheon,2016-02-28,1.2,79.6
15000,Daejeon,2016-02-28,2.2,86.1
16000,Ulsan,2016-02-28,9.1,68.1
20000,Gyeonggi-do,2016-02-28,1.6,75.8
30000,Gangwon-do,2016-02-28,2.3,66.8
40000,Chungcheongbuk-do,2016-02-28,0.1,82
41000,Chungcheongnam-do,2016-02-28,0.7,81
50000,Jeollabuk-do,2016-02-28,5,80.1
51000,Jeollanam-do,2016-02-28,8.5,63.8
60000,Gyeongsangbuk-do,2016-02-28,6,69.6
61000,Gyeongsangnam-do,2016-02-28,8.5,67.3
70000,Jeju-do,2016-02-28,11.4,59.8
10000,Seoul,2016-02-29,-3.8,48.6
11000,Busan,2016-02-29,1.1,41
12000,Daegu,2016-02-29,-0.5,46.9
13000,Gwangju,2016-02-29,-1.1,63
14000,Incheon,2016-02-29,-2.6,56
15000,Daejeon,2016-02-29,-2.7,66.6
16000,Ulsan,2016-02-29,0.8,38.8
20000,Gyeonggi-do,2016-02-29,-2.4,50.1
30000,Gangwon-do,2016-02-29,-1.6,48.3
40000,Chungcheongbuk-do,2016-02-29,-4.7,66
41000,Chungcheongnam-do,2016-02-29,-2.2,67.4
50000,Jeollabuk-do,2016-02-29,-1.4,65
51000,Jeollanam-do,2016-02-29,0,43.9
60000,Gyeongsangbuk-do,2016-02-29,-0.7,40
61000,Gyeongsangnam-do,2016-02-29,0.1,41.4
70000,Jeju-do,2016-02-29,3.5,55.9
10000,Seoul,2016-03-01,-2.7,47.3
11000,Busan,2016-03-01,1.4,38.8
12000,Daegu,2016-03-01,0.2,41.9
13000,Gwangju,2016-03-01,-0.2,54.5
14000,Incheon,2016-03-01,-1.4,59.8
15000,Daejeon,2016-03-01,-1.4,59.8
16000,Ulsan,2016-03-01,1.7,29.3
20000,Gyeonggi-do,2016-03-01,-1.7,51.6
30000,Gangwon-do,2016-03-01,-0.5,34.9
40000,Chungcheongbuk-do,2016-03-01,-4.7,59.8
41000,Chungcheongnam-do,2016-03-01,-2.8,79.9
50000,Jeollabuk-do,2016-03-01,-1.3,59.3
51000,Jeollanam-do,2016-03-01,0.9,38
60000,Gyeongsangbuk-do,2016-03-01,-0.3,33.5
61000,Gyeongsangnam-do,2016-03-01,0.5,38.4
70000,Jeju-do,2016-03-01,3.6,55.8
10000,Seoul,2016-03-02,3.1,67.9
11000,Busan,2016-03-02,6.3,42
12000,Daegu,2016-03-02,4.8,47.4
13000,Gwangju,2016-03-02,4.5,62.5
14000,Incheon,2016-03-02,3.5,91
15000,Daejeon,2016-03-02,3,69.1
16000,Ulsan,2016-03-02,6.8,32.5
20000,Gyeonggi-do,2016-03-02,3.4,73
30000,Gangwon-do,2016-03-02,5.2,40.6
40000,Chungcheongbuk-do,2016-03-02,1.4,64.3
41000,Chungcheongnam-do,2016-03-02,3.4,89.9
50000,Jeollabuk-do,2016-03-02,3.8,60.4
51000,Jeollanam-do,2016-03-02,4.6,53.3
60000,Gyeongsangbuk-do,2016-03-02,5,36
61000,Gyeongsangnam-do,2016-03-02,4.3,47.3
70000,Jeju-do,2016-03-02,7.9,57.3
10000,Seoul,2016-03-03,8.1,65.1
11000,Busan,2016-03-03,11.4,62.4
12000,Daegu,2016-03-03,8.3,54.5
13000,Gwangju,2016-03-03,10,68.8
14000,Incheon,2016-03-03,8.3,83.9
15000,Daejeon,2016-03-03,7.4,71.3
16000,Ulsan,2016-03-03,10.4,51.9
20000,Gyeonggi-do,2016-03-03,7.8,70.6
30000,Gangwon-do,2016-03-03,8.4,51.5
40000,Chungcheongbuk-do,2016-03-03,5.1,66.3
41000,Chungcheongnam-do,2016-03-03,8.6,85.4
50000,Jeollabuk-do,2016-03-03,9.2,67.6
51000,Jeollanam-do,2016-03-03,9.4,60.9
60000,Gyeongsangbuk-do,2016-03-03,7.9,45.1
61000,Gyeongsangnam-do,2016-03-03,9.5,60.6
70000,Jeju-do,2016-03-03,12.3,57.5
10000,Seoul,2016-03-04,13.2,55.3
11000,Busan,2016-03-04,11.5,96.9
12000,Daegu,2016-03-04,7.2,91.6
13000,Gwangju,2016-03-04,11.8,98.8
14000,Incheon,2016-03-04,13.5,75.8
15000,Daejeon,2016-03-04,9.8,83.3
16000,Ulsan,2016-03-04,9.1,91
20000,Gyeonggi-do,2016-03-04,13.1,63.6
30000,Gangwon-do,2016-03-04,5,75.5
40000,Chungcheongbuk-do,2016-03-04,9.7,65.9
41000,Chungcheongnam-do,2016-03-04,13.1,87.4
50000,Jeollabuk-do,2016-03-04,12.2,92
51000,Jeollanam-do,2016-03-04,10.6,89
60000,Gyeongsangbuk-do,2016-03-04,6.5,83
61000,Gyeongsangnam-do,2016-03-04,9.7,93.6
70000,Jeju-do,2016-03-04,16.6,68.9
10000,Seoul,2016-03-05,11.3,91.3
11000,Busan,2016-03-05,13.7,86.8
12000,Daegu,2016-03-05,12.1,89
13000,Gwangju,2016-03-05,15.1,93
14000,Incheon,2016-03-05,11,97.6
15000,Daejeon,2016-03-05,12.2,91.9
16000,Ulsan,2016-03-05,13.4,84.3
20000,Gyeonggi-do,2016-03-05,11.9,94.4
30000,Gangwon-do,2016-03-05,6.5,83.4
40000,Chungcheongbuk-do,2016-03-05,13.3,76.9
41000,Chungcheongnam-do,2016-03-05,12.5,93.5
50000,Jeollabuk-do,2016-03-05,14.6,87.3
51000,Jeollanam-do,2016-03-05,13.7,84.5
60000,Gyeongsangbuk-do,2016-03-05,10,92.8
61000,Gyeongsangnam-do,2016-03-05,13.3,88.5
70000,Jeju-do,2016-03-05,18.1,76.3
10000,Seoul,2016-03-06,7.9,51
11000,Busan,2016-03-06,13.3,98.6
12000,Daegu,2016-03-06,13.5,73.1
13000,Gwangju,2016-03-06,12.2,69.5
14000,Incheon,2016-03-06,6.7,72.6
15000,Daejeon,2016-03-06,10.3,69.1
16000,Ulsan,2016-03-06,14.1,89.1
20000,Gyeonggi-do,2016-03-06,8.2,63.3
30000,Gangwon-do,2016-03-06,7.7,78.9
40000,Chungcheongbuk-do,2016-03-06,9.4,65.9
41000,Chungcheongnam-do,2016-03-06,7.1,70
50000,Jeollabuk-do,2016-03-06,9.1,84.6
51000,Jeollanam-do,2016-03-06,13.3,78.3
60000,Gyeongsangbuk-do,2016-03-06,11.5,84.3
61000,Gyeongsangnam-do,2016-03-06,13.9,93.5
70000,Jeju-do,2016-03-06,12.1,83.8
10000,Seoul,2016-03-07,8.1,36.9
11000,Busan,2016-03-07,11.4,68.4
12000,Daegu,2016-03-07,11.5,64.9
13000,Gwangju,2016-03-07,11.9,65.1
14000,Incheon,2016-03-07,7.4,60.4
15000,Daejeon,2016-03-07,9,65.5
16000,Ulsan,2016-03-07,10.6,70.3
20000,Gyeonggi-do,2016-03-07,8.6,49.3
30000,Gangwon-do,2016-03-07,6.5,67.9
40000,Chungcheongbuk-do,2016-03-07,7.2,60
41000,Chungcheongnam-do,2016-03-07,7.5,67.9
50000,Jeollabuk-do,2016-03-07,10.1,75.1
51000,Jeollanam-do,2016-03-07,11.7,74
60000,Gyeongsangbuk-do,2016-03-07,7.4,74.9
61000,Gyeongsangnam-do,2016-03-07,11.4,73.9
70000,Jeju-do,2016-03-07,14.1,83.8
10000,Seoul,2016-03-08,2.7,40.4
11000,Busan,2016-03-08,9.6,66.6
12000,Daegu,2016-03-08,8.9,41.1
13000,Gwangju,2016-03-08,6.5,63.8
